"(0, 5]",0.2023249271275238
"(5, 10]",0.18704259486018252
"(10, 15]",0.1967932480795195
"(15, 20]",0.18538061485110846
"(20, 25]",0.18561819343884264
"(25, 30]",0.18554556391369276
"(30, 35]",0.21482450163755146
"(35, 40]",0.22957444019479697
"(40, 45]",0.19487649951122732
"(45, 50]",0.21445752456974124
"(50, 55]",0.22919163359834224
"(55, 60]",0.22506795462458332
"(60, 65]",0.2729121185060561
"(65, 70]",0.37135394730199645
"(70, 75]",0.31741335629129724
"(75, 80]",0.20308991559073178
"(80, 85]",0.3562027644694984
"(85, 90]",0.19611057851519528
"(90, 95]",0.1495949840156855
